t_s,z_head_m,bias_m,J11,pull_left_m,pull_right_m
1.9800000000000013,-0.4617844163757787,-0.006,-0.060105686753766596,0.0,0.010749525258342855
2.0000000000000013,-0.4712003156108171,-0.006,-0.060105686753766596,0.0,0.009999999999999946
2.0200000000000014,-0.4813795560950918,-0.006,-0.060105686753766596,0.0,0.009250474741657053
2.0400000000000014,-0.49241171122741795,-0.006,-0.060105686753766596,0.0,0.008527501789261246
2.0600000000000014,-0.5041921751245929,-0.006,-0.060105686753766596,0.0001433071799160331,0.007856692820083966
2.0800000000000014,-0.5166818075318919,-0.006,-0.060105686753766596,0.0007381884237147923,0.007261811576285209
2.1000000000000014,-0.5300096503238059,-0.006,-0.060105686753766596,0.0012360679774998176,0.0067639320225001826
2.1200000000000014,-0.5444747469444062,-0.006,-0.060105686753766596,0.0016193082098641025,0.006380691790135898
2.1400000000000015,-0.5600214997694348,-0.006,-0.060105686753766596,0.0018743326445145383,0.006125667355485463
2.1600000000000015,-0.5764747381507098,-0.006,-0.060105686753766596,0.0019921069137130883,0.006007893086286911
2.1800000000000015,-0.5936146884784286,-0.006,-0.060105686753766596,0.001968458805257905,0.006031541194742096
2.2000000000000015,-0.6111966498391197,-0.006,-0.060105686753766596,0.0018042260651805978,0.006195773934819402
2.2200000000000015,-0.6289605726626881,-0.006,-0.060105686753766596,0.0015052267201754307,0.0064947732798245695
2.2400000000000015,-0.6466389090883962,-0.006,-0.060105686753766596,0.001082052971103119,0.006917947028896881
2.2600000000000016,-0.6639649230509046,-0.006,-0.060105686753766596,0.0005496959589947163,0.007450304041005284
2.2800000000000016,-0.680681630538636,-0.006,-0.060105686753766596,0.0,0.008072985303593183
2.3000000000000016,-0.6965625624272055,-0.006,-0.060105686753766596,0.0,0.008763932022500268
2.3200000000000016,-0.7115549655889416,-0.006,-0.060105686753766596,0.0,0.009498667065742839
2.3400000000000016,-0.7260441396921655,-0.006,-0.060105686753766596,0.0,0.010251162078117305
2.3600000000000017,-0.7400955196006501,-0.006,-0.060105686753766596,0.0,0.010994759548659479
2.3800000000000017,-0.7536775170633756,-0.006,-0.060105686753766596,0.0,0.011703117166260343
2.4000000000000017,-0.7666964498655945,-0.006,-0.060105686753766596,0.0,0.012351141009169935
2.4200000000000017,-0.7791358557949449,-0.006,-0.060105686753766596,0.0,0.01291587450968569
2.4400000000000017,-0.7910356143133089,-0.006,-0.060105686753766596,0.0,0.013377311702008092
2.4600000000000017,-0.8024707741318006,-0.006,-0.060105686753766596,0.0,0.013719105943553031
2.4800000000000018,-0.8135428687825658,-0.006,-0.060105686753766596,0.0,0.013929149002914767
2.5000000000000018,-0.8243749884450372,-0.006,-0.060105686753766596,0.0,0.014
2.520000000000002,-0.8351073958868291,-0.006,-0.060105686753766596,0.0,0.013929149002914741
2.540000000000002,-0.8458928170224269,-0.006,-0.060105686753766596,0.0,0.013719105943552981
2.560000000000002,-0.85689127807059,-0.006,-0.060105686753766596,0.0,0.013377311702008027
2.580000000000002,-0.8682645863033994,-0.006,-0.060105686753766596,0.0,0.012915874509685597
2.600000000000002,-0.8801705545089756,-0.006,-0.060105686753766596,0.0,0.012351141009169838
2.620000000000002,-0.8927572484198313,-0.006,-0.060105686753766596,0.0,0.011703117166260234
2.640000000000002,-0.9061573990259015,-0.006,-0.060105686753766596,0.0,0.010994759548659349
2.660000000000002,-0.9204832593491298,-0.006,-0.060105686753766596,0.0,0.010251162078117184
2.680000000000002,-0.935822155789272,-0.006,-0.060105686753766596,0.0,0.009498667065742719
2.700000000000002,-0.9522664281049102,-0.006,-0.060105686753766596,0.0,0.00876393202250014
2.720000000000002,-0.9697693108328508,-0.006,-0.060105686753766596,0.0,0.008072985303593079
2.740000000000002,-0.9882458596113683,-0.006,-0.060105686753766596,0.00054969595899481,0.00745030404100519
2.760000000000002,-1.0077154593272117,-0.006,-0.060105686753766596,0.0010820529711032048,0.006917947028896795
2.780000000000002,-1.028700204240891,-0.006,-0.060105686753766596,0.0015052267201754888,0.006494773279824511
2.800000000000002,-1.051226119358464,-0.006,-0.060105686753766596,0.0018042260651806351,0.006195773934819365
2.820000000000002,-1.075079889953504,-0.006,-0.060105686753766596,0.0019684588052579204,0.006031541194742079
2.840000000000002,-1.0999665582816764,-0.006,-0.060105686753766596,0.0019921069137130813,0.006007893086286918
2.860000000000002,-1.1255511955237312,-0.006,-0.060105686753766596,0.0018743326445145071,0.006125667355485493
2.880000000000002,-1.151474783048763,-0.006,-0.060105686753766596,0.0016193082098640444,0.006380691790135955
2.900000000000002,-1.1773653906474761,-0.006,-0.060105686753766596,0.0012360679774997465,0.006763932022500254
2.920000000000002,-1.2028493709751045,-0.006,-0.060105686753766596,0.0007381884237146934,0.007261811576285307
2.940000000000002,-1.2275634302045257,-0.006,-0.060105686753766596,0.0001433071799159186,0.00785669282008408
2.960000000000002,-1.251167615886243,-0.006,-0.060105686753766596,0.0,0.008527501789261357
2.980000000000002,-1.2734390529538038,-0.006,-0.060105686753766596,0.0,0.009250474741657185
3.000000000000002,-1.2947893779566688,-0.006,-0.060105686753766596,0.0,0.0
3.0200000000000022,-1.3170081131776532,-0.006,-0.060105686753766596,0.0,0.0
3.0400000000000023,-1.3461379398834474,-0.006,-0.060105686753766596,0.0,0.0
3.0600000000000023,-1.3779187413422886,-0.006,-0.060105686753766596,0.0,0.0
3.0800000000000023,-1.410352330886939,-0.006,-0.060105686753766596,0.0,0.0
3.1000000000000023,-1.4430339936143113,-0.006,-0.060105686753766596,0.0,0.0
3.1200000000000023,-1.4758673067488959,-0.006,-0.060105686753766596,0.0,0.0
3.1400000000000023,-1.5088295979334685,-0.006,-0.060105686753766596,0.0,0.0
3.1600000000000024,-1.5419228104761198,-0.006,-0.060105686753766596,0.0,0.0
3.1800000000000024,-1.5751615169728752,-0.006,-0.060105686753766596,0.0,0.0
3.2000000000000024,-1.6085685403241266,-0.006,-0.060105686753766596,0.0,0.0
3.2200000000000024,-1.6421725189249803,-0.006,-0.060105686753766596,0.0,0.0
3.2400000000000024,-1.6760062022249338,-0.006,-0.060105686753766596,0.0,0.0
3.2600000000000025,-1.7101052074878227,-0.006,-0.060105686753766596,0.0,0.0
3.2800000000000025,-1.7445067917496042,-0.006,-0.060105686753766596,0.0,0.0
3.3000000000000025,-1.7792483852801415,-0.006,-0.060105686753766596,0.0,0.0
3.3200000000000025,-1.8143655124190252,-0.006,-0.060105686753766596,0.0,0.0
3.3400000000000025,-1.8498881709515824,-0.006,-0.060105686753766596,0.0,0.0
3.3600000000000025,-1.8858391941094566,-0.006,-0.060105686753766596,0.0,0.0
3.3800000000000026,-1.9221712945302398,-0.006,-0.060105686753766596,0.0,0.0
3.4000000000000026,-1.9587226494200702,-0.006,-0.060105686753766596,0.00035114100916996873,0.0
3.4200000000000026,-1.9954291856419273,-0.006,-0.060105686753766596,0.0009158745096857178,0.0
3.4400000000000026,-2.032752382006302,-0.006,-0.060105686753766596,0.0013773117020081061,0.0
3.4600000000000026,-2.071064827685666,-0.006,-0.060105686753766596,0.0017191059435530407,0.0
3.4800000000000026,-2.1103015337930193,-0.006,-0.060105686753766596,0.0019291490029147741,0.0
3.5000000000000027,-2.150291367897136,-0.006,-0.060105686753766596,0.002,0.0
3.5200000000000027,-2.190832371753614,-0.006,-0.060105686753766596,0.001929149002914736,0.0
3.5400000000000027,-2.2317088574588113,-0.006,-0.060105686753766596,0.001719105943552966,0.0
3.5600000000000027,-2.2726985952865095,-0.006,-0.060105686753766596,0.0013773117020080133,0.0
3.5800000000000027,-2.3135787278868185,-0.006,-0.060105686753766596,0.000915874509685579,0.0
3.6000000000000028,-2.354131740871411,-0.006,-0.060105686753766596,0.0003511410091698048,0.0
3.6200000000000028,-2.3941517301314077,-0.006,-0.060105686753766596,0.0,0.0
3.640000000000003,-2.4334958623619887,-0.006,-0.060105686753766596,0.0,0.0
3.660000000000003,-2.472503592480149,-0.006,-0.060105686753766596,0.0,0.0
3.680000000000003,-2.511767439879352,-0.006,-0.060105686753766596,0.0,0.0
3.700000000000003,-2.5514235293517036,-0.006,-0.060105686753766596,0.0,0.0
3.720000000000003,-2.59136485209041,-0.006,-0.060105686753766596,0.0,0.0
3.740000000000003,-2.6314305176086212,-0.006,-0.060105686753766596,0.0,0.0
3.760000000000003,-2.67151876165512,-0.006,-0.060105686753766596,0.0,0.0
3.780000000000003,-2.711582380655616,-0.006,-0.060105686753766596,0.0,0.0
3.800000000000003,-2.751609018985371,-0.006,-0.060105686753766596,0.0,0.0
3.820000000000003,-2.791608869499321,-0.006,-0.060105686753766596,0.0,0.0
3.840000000000003,-2.831606590659069,-0.006,-0.060105686753766596,0.0,0.0
3.860000000000003,-2.871636017442653,-0.006,-0.060105686753766596,0.0,0.0
3.880000000000003,-2.9117368773768466,-0.006,-0.060105686753766596,0.0,0.0
3.900000000000003,-2.9519527345427234,-0.006,-0.060105686753766596,0.0,0.0
3.920000000000003,-2.9923297345456437,-0.006,-0.060105686753766596,0.0,0.0
3.940000000000003,-3.032915490936713,-0.006,-0.060105686753766596,0.0,0.0
3.960000000000003,-3.073757832961542,-0.006,-0.060105686753766596,0.0,0.0
3.980000000000003,-3.1149027926609727,-0.006,-0.060105686753766596,0.0,0.0
4.000000000000003,-3.1563912161766297,-0.006,-0.060105686753766596,0.0,0.0
4.020000000000002,-3.1982532045051926,-0.006,-0.060105686753766596,0.0,0.0
4.040000000000002,-3.2405164280195318,-0.006,-0.060105686753766596,0.0,0.0
4.060000000000001,-3.2829844388653244,-0.006,-0.060105686753766596,0.0001433071799160305,0.0
4.080000000000001,-3.3255212931084466,-0.006,-0.060105686753766596,0.0007381884237147801,0.0
4.1000000000000005,-3.3683452012396367,-0.006,-0.060105686753766596,0.0012360679774997985,0.0
4.12,-3.412201169820028,-0.006,-0.060105686753766596,0.0016193082098640765,0.0
4.14,-3.4570840107569523,-0.006,-0.060105686753766596,0.0018743326445145193,0.0
4.159999999999999,-3.502813228516389,-0.006,-0.060105686753766596,0.001992106913713083,0.0
4.179999999999999,-3.549162649836199,-0.006,-0.060105686753766596,0.0019684588052579187,0.0
4.199999999999998,-3.595887910515124,-0.006,-0.060105686753766596,0.0018042260651806377,0.0
4.219999999999998,-3.642735996959614,-0.006,-0.060105686753766596,0.0015052267201755,0.0
4.2399999999999975,-3.6894521223099916,-0.006,-0.060105686753766596,0.0010820529711032109,0.0
4.259999999999997,-3.735786501538512,-0.006,-0.060105686753766596,0.0005496959589948386,0.0
4.279999999999997,-3.7815012956948784,-0.006,-0.060105686753766596,0.0,0.0
4.299999999999996,-3.826388766272237,-0.006,-0.060105686753766596,0.0,0.0
4.319999999999996,-3.8704716138656385,-0.006,-0.060105686753766596,0.0,0.0
4.339999999999995,-3.914688186062355,-0.006,-0.060105686753766596,0.0,0.0
4.359999999999995,-3.9592456306685397,-0.006,-0.060105686753766596,0.0,0.0
4.379999999999995,-4.0041148303666665,-0.006,-0.060105686753766596,0.0,0.0
4.399999999999994,-4.049106443423588,-0.006,-0.060105686753766596,0.0,0.0
4.419999999999994,-4.094080918899607,-0.006,-0.060105686753766596,0.0,0.0
4.439999999999993,-4.138968118081553,-0.006,-0.060105686753766596,0.0,0.0
4.459999999999993,-4.183742960270485,-0.006,-0.060105686753766596,0.0,0.0
4.479999999999992,-4.2284098225492786,-0.006,-0.060105686753766596,0.0,0.0
4.499999999999992,-4.272992100776235,-0.006,-0.060105686753766596,0.0,0.0
4.519999999999992,-4.317525153662079,-0.006,-0.060105686753766596,0.0,0.0
4.539999999999991,-4.362051822493163,-0.006,-0.060105686753766596,0.0,0.0
4.559999999999991,-4.406619759621668,-0.006,-0.060105686753766596,0.0,0.0
4.57999999999999,-4.4512797650261,-0.006,-0.060105686753766596,0.0,0.0
4.59999999999999,-4.496084692403729,-0.006,-0.060105686753766596,0.0,0.0
4.6199999999999894,-4.541088238800457,-0.006,-0.060105686753766596,0.0,0.0
4.639999999999989,-4.586343078453194,-0.006,-0.060105686753766596,0.0,0.0
4.659999999999989,-4.631897778372466,-0.006,-0.060105686753766596,0.0,0.0
4.679999999999988,-4.677791129322158,-0.006,-0.060105686753766596,0.0,0.0
4.699999999999988,-4.724053340101721,-0.006,-0.060105686753766596,0.0,0.0
4.719999999999987,-4.770545789983247,-0.006,-0.060105686753766596,0.0,0.0
4.739999999999987,-4.817088733317141,-0.006,-0.060105686753766596,0.0005496959589943807,0.0
4.7599999999999865,-4.863647161518694,-0.006,-0.060105686753766596,0.0010820529711028318,0.0
4.779999999999986,-4.911158942459092,-0.006,-0.060105686753766596,0.0015052267201752,0.0
4.799999999999986,-4.959776744585013,-0.006,-0.060105686753766596,0.001804226065180446,0.0
4.819999999999985,-5.009340165248771,-0.006,-0.060105686753766596,0.0019684588052578406,0.0
4.839999999999985,-5.059612354891118,-0.006,-0.060105686753766596,0.001992106913713123,0.0
4.859999999999984,-5.110330817321465,-0.006,-0.060105686753766596,0.0018743326445146737,0.0
4.879999999999984,-5.161221417895823,-0.006,-0.060105686753766596,0.0016193082098643428,0.0
4.8999999999999835,-5.21200636885375,-0.006,-0.060105686753766596,0.0012360679775001654,0.0
4.919999999999983,-5.262411569265686,-0.006,-0.060105686753766596,0.0007381884237152346,0.0
4.939999999999983,-5.312174052367373,-0.006,-0.060105686753766596,0.00014330717991653356,0.0
4.959999999999982,-5.361049708533836,-0.006,-0.060105686753766596,0.0,0.0
4.979999999999982,-5.408897670634568,-0.006,-0.060105686753766596,0.0,0.0
4.999999999999981,-5.456549302741858,-0.006,-0.060105686753766596,0.0,0.0
5.019999999999981,-5.504452607461288,-0.006,-0.060105686753766596,0.0,0.0
5.0399999999999805,-5.552715135482112,-0.006,-0.060105686753766596,0.0,0.0
5.05999999999998,-5.601128407357589,-0.006,-0.060105686753766596,0.0,0.0
5.07999999999998,-5.649515667644591,-0.006,-0.060105686753766596,0.0,0.0
5.099999999999979,-5.6977820863978055,-0.006,-0.060105686753766596,0.0,0.0
5.119999999999979,-5.7458869981068945,-0.006,-0.060105686753766596,0.0,0.0
5.139999999999978,-5.793825792873069,-0.006,-0.060105686753766596,0.0,0.0
5.159999999999978,-5.841617647044536,-0.006,-0.060105686753766596,0.0,0.0
5.1799999999999775,-5.889296836206652,-0.006,-0.060105686753766596,0.0,0.0
5.199999999999977,-5.936906996831309,-0.006,-0.060105686753766596,0.0,0.0
5.219999999999977,-5.984497672588548,-0.006,-0.060105686753766596,0.0,0.0
5.239999999999976,-6.032122260499484,-0.006,-0.060105686753766596,0.0,0.0
5.259999999999976,-6.079836817239577,-0.006,-0.060105686753766596,0.0,0.0
5.279999999999975,-6.127698919134108,-0.006,-0.060105686753766596,0.0,0.0
5.299999999999975,-6.175766074021674,-0.006,-0.060105686753766596,0.0,0.0
5.3199999999999745,-6.224092999666871,-0.006,-0.060105686753766596,0.0,0.0
5.339999999999974,-6.272726265293857,-0.006,-0.060105686753766596,0.0,0.0
5.359999999999974,-6.321700123464728,-0.006,-0.060105686753766596,0.0,0.0
5.379999999999973,-6.370953358059166,-0.006,-0.060105686753766596,0.0,0.0
5.399999999999973,-6.420286721007579,-0.006,-0.060105686753766596,0.0003511410091690467,0.0
5.419999999999972,-6.469600984878781,-0.006,-0.060105686753766596,0.0009158745096849363,0.0
5.439999999999972,-6.519524698290947,-0.006,-0.060105686753766596,0.0013773117020074955,0.0
5.4599999999999715,-6.570574553993165,-0.006,-0.060105686753766596,0.0017191059435526113,0.0
5.479999999999971,-6.622660980676607,-0.006,-0.060105686753766596,0.0019291490029145503,0.0
5.499999999999971,-6.675551822986777,-0.006,-0.060105686753766596,0.002,0.0
5.51999999999997,-6.728975262589136,-0.006,-0.060105686753766596,0.0019291490029149667,0.0
5.53999999999997,-6.782643503577282,-0.006,-0.060105686753766596,0.0017191059435534284,0.0
5.559999999999969,-6.836262635501483,-0.006,-0.060105686753766596,0.0013773117020086847,0.0
5.579999999999969,-6.889540509986545,-0.006,-0.060105686753766596,0.0009158745096864559,0.0
5.599999999999969,-6.942194531612441,-0.006,-0.060105686753766596,0.0003511410091708647,0.0
5.619999999999968,-6.99395975112497,-0.006,-0.060105686753766596,0.0,0.0
5.639999999999968,-7.044639586623252,-0.006,-0.060105686753766596,0.0,0.0
5.659999999999967,-7.094673009935807,-0.006,-0.060105686753766596,0.0,0.0
5.679999999999967,-7.144849469781945,-0.006,-0.060105686753766596,0.0,0.0
5.699999999999966,-7.1953474688091745,-0.006,-0.060105686753766596,0.0,0.0
5.719999999999966,-7.246040981398604,-0.006,-0.060105686753766596,0.0,0.0
5.739999999999966,-7.296738983612916,-0.006,-0.060105686753766596,0.0,0.0
5.759999999999965,-7.347314059069175,-0.006,-0.060105686753766596,0.0,0.0
5.779999999999965,-7.3977031338840336,-0.006,-0.060105686753766596,0.0,0.0
5.799999999999964,-7.447887660151777,-0.006,-0.060105686753766596,0.0,0.0
5.819999999999964,-7.497879041443322,-0.006,-0.060105686753766596,0.0,0.0
5.839999999999963,-7.547707861984214,-0.006,-0.060105686753766596,0.0,0.0
5.859999999999963,-7.597416506083736,-0.006,-0.060105686753766596,0.0,0.0
5.879999999999963,-7.647054644497412,-0.006,-0.060105686753766596,0.0,0.0
5.899999999999962,-7.696676625208225,-0.006,-0.060105686753766596,0.0,0.0
5.919999999999962,-7.746340096257634,-0.006,-0.060105686753766596,0.0,0.0
5.939999999999961,-7.796104919928993,-0.006,-0.060105686753766596,0.0,0.0
5.959999999999961,-7.846031882667237,-0.006,-0.060105686753766596,0.0,0.0
5.9799999999999605,-7.896180265434677,-0.006,-0.060105686753766596,0.0,0.0
5.99999999999996,-7.94660326373555,-0.006,-0.060105686753766596,0.0,0.0
6.01999999999996,-7.99734001506779,-0.006,-0.060105686753766596,0.0,0.0
6.039999999999959,-8.04842145411753,-0.006,-0.060105686753766596,0.0,0.0
6.059999999999959,-8.099631633875303,-0.006,-0.060105686753766596,0.00014330717991466006,0.0
6.079999999999958,-8.15080714512513,-0.006,-0.060105686753766596,0.0007381884237135971,0.0
6.099999999999958,-8.202195588654561,-0.006,-0.060105686753766596,0.0012360679774988444,0.0
6.1199999999999575,-8.25471375214518,-0.006,-0.060105686753766596,0.0016193082098633852,0.0
6.139999999999957,-8.30835359594604,-0.006,-0.060105686753766596,0.0018743326445141237,0.0
